customer_id,age,gender,city,email,age_group
C024562,27,Other,Braga,user24562@example.com,Adult (25-45)
C024563,63,Female,Lisbon,user24563@example.com,Senior
C024564,31,Other,Lisbon,user24564@example.com,Adult (25-45)
C024565,69,Female,Coimbra,user24565@example.com,Senior
C024566,50,Female,Coimbra,user24566@example.com,Middle-aged (46-60)
C024567,24,Female,Lisbon,user24567@example.com,Youth (16-24)
C024568,27,Male,Braga,user24568@example.com,Adult (25-45)
C024569,35,Female,Faro,user24569@example.com,Adult (25-45)
C024570,50,Female,Braga,user24570@example.com,Middle-aged (46-60)
C024571,65,Other,Braga,user24571@example.com,Senior
C024572,36,Female,Braga,user24572@example.com,Adult (25-45)
C024573,42,Male,Coimbra,user24573@example.com,Adult (25-45)
C024574,44,Female,Porto,user24574@example.com,Adult (25-45)
C024575,32,Other,Faro,user24575@example.com,Adult (25-45)
C024576,67,Male,Lisbon,user24576@example.com,Senior
C024577,63,Other,Lisbon,user24577@example.com,Senior
C024578,69,Female,Porto,user24578@example.com,Senior
C024579,62,Other,Lisbon,user24579@example.com,Senior
C024580,49,Female,Lisbon,user24580@example.com,Middle-aged (46-60)
C024581,20,Female,Porto,user24581@example.com,Youth (16-24)
C024582,60,Female,Lisbon,user24582@example.com,Middle-aged (46-60)
C024583,69,Other,Faro,user24583@example.com,Senior
C024584,48,Male,Braga,user24584@example.com,Middle-aged (46-60)
C024585,20,Male,Lisbon,user24585@example.com,Youth (16-24)
C024586,28,Male,Coimbra,user24586@example.com,Adult (25-45)
C024587,66,Female,Porto,user24587@example.com,Senior
C024588,19,Other,Porto,user24588@example.com,Youth (16-24)
C024589,25,Female,Faro,user24589@example.com,Adult (25-45)
C024590,48,Male,Faro,user24590@example.com,Middle-aged (46-60)
C024591,65,Female,Faro,user24591@example.com,Senior
C024592,35,Male,Faro,user24592@example.com,Adult (25-45)
C024593,19,Other,Lisbon,user24593@example.com,Youth (16-24)
C024594,31,Female,Faro,user24594@example.com,Adult (25-45)
C024595,26,Female,Porto,user24595@example.com,Adult (25-45)
C024596,35,Male,Coimbra,user24596@example.com,Adult (25-45)
C024597,47,Female,Braga,user24597@example.com,Middle-aged (46-60)
C024598,47,Female,Porto,user24598@example.com,Middle-aged (46-60)
C024599,26,Female,Faro,user24599@example.com,Adult (25-45)
C024600,31,Male,Faro,user24600@example.com,Adult (25-45)
C024601,34,Female,Faro,user24601@example.com,Adult (25-45)
C024602,32,Other,Braga,Unknown,Adult (25-45)
C024603,49,Female,Braga,user24603@example.com,Middle-aged (46-60)
C024604,36,Female,Coimbra,user24604@example.com,Adult (25-45)
C024605,39,Female,Braga,user24605@example.com,Adult (25-45)
C024606,64,Male,Braga,user24606@example.com,Senior
C024607,34,Other,Coimbra,user24607@example.com,Adult (25-45)
C024608,19,Other,Faro,user24608@example.com,Youth (16-24)
C024609,37,Female,Faro,user24609@example.com,Adult (25-45)
C024610,62,Female,Faro,user24610@example.com,Senior
C024611,19,Male,Porto,user24611@example.com,Youth (16-24)
C024612,48,Other,Porto,user24612@example.com,Middle-aged (46-60)
C024613,22,Other,Faro,user24613@example.com,Youth (16-24)
C024614,25,Male,Porto,user24614@example.com,Adult (25-45)
C024615,47,Other,Faro,user24615@example.com,Middle-aged (46-60)
C024616,41,Other,Faro,user24616@example.com,Adult (25-45)
C024617,36,Male,Porto,user24617@example.com,Adult (25-45)
C024618,39,Other,Braga,user24618@example.com,Adult (25-45)
C024619,51,Female,Lisbon,user24619@example.com,Middle-aged (46-60)
C024620,54,Female,Porto,user24620@example.com,Middle-aged (46-60)
C024621,32,Other,Faro,user24621@example.com,Adult (25-45)
C024622,43,Female,Coimbra,user24622@example.com,Adult (25-45)
C024623,30,Female,Lisbon,Unknown,Adult (25-45)
C024624,49,Male,Faro,user24624@example.com,Middle-aged (46-60)
C024625,27,Other,Lisbon,user24625@example.com,Adult (25-45)
C024626,58,Female,Braga,user24626@example.com,Middle-aged (46-60)
C024627,27,Other,Porto,user24627@example.com,Adult (25-45)
C024628,58,Female,Braga,user24628@example.com,Middle-aged (46-60)
C024629,29,Female,Coimbra,user24629@example.com,Adult (25-45)
C024630,51,Female,Faro,user24630@example.com,Middle-aged (46-60)
C024631,21,Female,Coimbra,user24631@example.com,Youth (16-24)
C024632,43,Other,Porto,user24632@example.com,Adult (25-45)
C024633,66,Unknown,Lisbon,user24633@example.com,Senior
C024634,33,Female,Faro,user24634@example.com,Adult (25-45)
C024635,41,Male,Braga,user24635@example.com,Adult (25-45)
C024636,25,Other,Faro,user24636@example.com,Adult (25-45)
C024637,47,Other,Faro,user24637@example.com,Middle-aged (46-60)
C024638,51,Male,Porto,user24638@example.com,Middle-aged (46-60)
C024639,24,Male,Coimbra,user24639@example.com,Youth (16-24)
C024640,67,Male,Coimbra,user24640@example.com,Senior
C024641,60,Male,Braga,user24641@example.com,Middle-aged (46-60)
C024642,28,Other,Lisbon,user24642@example.com,Adult (25-45)
C024643,45,Other,Coimbra,user24643@example.com,Adult (25-45)
C024644,64,Other,Coimbra,user24644@example.com,Senior
C024645,60,Female,Porto,user24645@example.com,Middle-aged (46-60)
C024646,35,Other,Braga,user24646@example.com,Adult (25-45)
C024647,22,Other,Porto,user24647@example.com,Youth (16-24)
C024648,63,Other,Braga,user24648@example.com,Senior
C024649,66,Female,Braga,user24649@example.com,Senior
C024650,46,Female,Lisbon,user24650@example.com,Middle-aged (46-60)
C024651,63,Female,Braga,user24651@example.com,Senior
C024652,21,Other,Coimbra,user24652@example.com,Youth (16-24)
C024653,67,Female,Faro,user24653@example.com,Senior
C024654,37,Male,Braga,user24654@example.com,Adult (25-45)
C024655,45,Other,Faro,user24655@example.com,Adult (25-45)
C024656,41,Female,Lisbon,user24656@example.com,Adult (25-45)
C024657,59,Male,Lisbon,user24657@example.com,Middle-aged (46-60)
C024658,28,Female,Lisbon,user24658@example.com,Adult (25-45)
C024659,22,Other,Braga,user24659@example.com,Youth (16-24)
C024660,42,Other,Lisbon,user24660@example.com,Adult (25-45)
C024661,64,Other,Coimbra,user24661@example.com,Senior
C024662,61,Other,Faro,user24662@example.com,Senior
C024663,57,Other,Porto,user24663@example.com,Middle-aged (46-60)
C024664,40,Female,Coimbra,user24664@example.com,Adult (25-45)
C024665,50,Female,Faro,user24665@example.com,Middle-aged (46-60)
C024666,50,Other,Faro,user24666@example.com,Middle-aged (46-60)
C024667,22,Other,Faro,user24667@example.com,Youth (16-24)
C024668,56,Male,Lisbon,user24668@example.com,Middle-aged (46-60)
C024669,34,Male,Braga,user24669@example.com,Adult (25-45)
C024670,66,Other,Coimbra,user24670@example.com,Senior
C024671,48,Female,Braga,user24671@example.com,Middle-aged (46-60)
C024672,38,Male,Faro,Unknown,Adult (25-45)
C024673,23,Female,Braga,user24673@example.com,Youth (16-24)
C024674,32,Male,Coimbra,user24674@example.com,Adult (25-45)
C024675,66,Female,Faro,user24675@example.com,Senior
C024676,63,Male,Braga,user24676@example.com,Senior
C024677,28,Other,Braga,user24677@example.com,Adult (25-45)
C024678,26,Other,Lisbon,user24678@example.com,Adult (25-45)
C024679,47,Other,Faro,user24679@example.com,Middle-aged (46-60)
C024680,16,Other,Porto,user24680@example.com,Youth (16-24)
C024681,44,Male,Braga,user24681@example.com,Adult (25-45)
C024682,35,Other,Coimbra,user24682@example.com,Adult (25-45)
C024683,36,Female,Porto,user24683@example.com,Adult (25-45)
C024684,49,Other,Porto,user24684@example.com,Middle-aged (46-60)
C024685,37,Male,Faro,user24685@example.com,Adult (25-45)
C024686,18,Other,Lisbon,Unknown,Youth (16-24)
C024687,58,Other,Braga,user24687@example.com,Middle-aged (46-60)
C024688,40,Female,Lisbon,user24688@example.com,Adult (25-45)
C024689,50,Male,Porto,user24689@example.com,Middle-aged (46-60)
C024690,45,Female,Faro,user24690@example.com,Adult (25-45)
C024691,25,Other,Braga,user24691@example.com,Adult (25-45)
C024692,52,Male,Coimbra,user24692@example.com,Middle-aged (46-60)
C024693,63,Female,Porto,user24693@example.com,Senior
C024694,42,Male,Braga,user24694@example.com,Adult (25-45)
C024695,19,Male,Faro,user24695@example.com,Youth (16-24)
C024696,58,Other,Lisbon,user24696@example.com,Middle-aged (46-60)
C024697,46,Female,Lisbon,user24697@example.com,Middle-aged (46-60)
C024698,67,Male,Lisbon,user24698@example.com,Senior
C024699,19,Other,Coimbra,user24699@example.com,Youth (16-24)
C024700,29,Male,Faro,user24700@example.com,Adult (25-45)
C024701,37,Female,Braga,user24701@example.com,Adult (25-45)
C024702,35,Other,Porto,user24702@example.com,Adult (25-45)
C024703,26,Female,Lisbon,user24703@example.com,Adult (25-45)
C024704,39,Other,Coimbra,user24704@example.com,Adult (25-45)
C024705,37,Male,Lisbon,user24705@example.com,Adult (25-45)
C024706,43,Male,Lisbon,user24706@example.com,Adult (25-45)
C024707,24,Other,Coimbra,user24707@example.com,Youth (16-24)
C024708,67,Other,Porto,user24708@example.com,Senior
C024709,26,Other,Lisbon,user24709@example.com,Adult (25-45)
C024710,35,Male,Porto,user24710@example.com,Adult (25-45)
C024711,34,Other,Porto,user24711@example.com,Adult (25-45)
C024712,62,Male,Lisbon,user24712@example.com,Senior
C024713,25,Male,Faro,user24713@example.com,Adult (25-45)
C024714,68,Female,Faro,user24714@example.com,Senior
C024715,27,Other,Faro,user24715@example.com,Adult (25-45)
C024716,53,Other,Braga,user24716@example.com,Middle-aged (46-60)
C024717,32,Female,Coimbra,user24717@example.com,Adult (25-45)
C024718,61,Male,Porto,user24718@example.com,Senior
C024719,34,Other,Braga,user24719@example.com,Adult (25-45)
C024720,46,Female,Faro,user24720@example.com,Middle-aged (46-60)
C024721,37,Other,Lisbon,user24721@example.com,Adult (25-45)
C024722,60,Male,Braga,user24722@example.com,Middle-aged (46-60)
C024723,53,Other,Faro,user24723@example.com,Middle-aged (46-60)
C024724,45,Male,Braga,user24724@example.com,Adult (25-45)
C024725,30,Other,Braga,user24725@example.com,Adult (25-45)
C024726,55,Female,Faro,user24726@example.com,Middle-aged (46-60)
C024727,56,Other,Lisbon,user24727@example.com,Middle-aged (46-60)
C024728,43,Female,Braga,user24728@example.com,Adult (25-45)
C024729,27,Other,Braga,user24729@example.com,Adult (25-45)
C024730,34,Female,Lisbon,user24730@example.com,Adult (25-45)
C024731,45,Male,Lisbon,user24731@example.com,Adult (25-45)
C024732,63,Male,Faro,user24732@example.com,Senior
C024733,44,Male,Braga,user24733@example.com,Adult (25-45)
C024734,64,Female,Porto,user24734@example.com,Senior
C024735,52,Male,Lisbon,user24735@example.com,Middle-aged (46-60)
C024736,56,Female,Porto,user24736@example.com,Middle-aged (46-60)
C024737,67,Other,Lisbon,user24737@example.com,Senior
C024738,33,Male,Braga,user24738@example.com,Adult (25-45)
C024739,38,Other,Coimbra,user24739@example.com,Adult (25-45)
C024740,37,Male,Porto,user24740@example.com,Adult (25-45)
C024741,29,Other,Faro,user24741@example.com,Adult (25-45)
C024742,49,Female,Lisbon,user24742@example.com,Middle-aged (46-60)
C024743,60,Female,Lisbon,user24743@example.com,Middle-aged (46-60)
C024744,37,Other,Porto,user24744@example.com,Adult (25-45)
C024745,36,Other,Porto,user24745@example.com,Adult (25-45)
C024746,22,Other,Faro,user24746@example.com,Youth (16-24)
C024747,67,Female,Coimbra,user24747@example.com,Senior
C024748,16,Female,Coimbra,user24748@example.com,Youth (16-24)
C024749,24,Female,Porto,user24749@example.com,Youth (16-24)
C024750,66,Male,Coimbra,user24750@example.com,Senior
C024751,51,Other,Faro,user24751@example.com,Middle-aged (46-60)
C024752,18,Other,Braga,user24752@example.com,Youth (16-24)
C024753,43,Other,Coimbra,user24753@example.com,Adult (25-45)
C024754,56,Female,Lisbon,user24754@example.com,Middle-aged (46-60)
C024755,25,Female,Porto,user24755@example.com,Adult (25-45)
C024756,56,Male,Coimbra,user24756@example.com,Middle-aged (46-60)
C024757,69,Other,Coimbra,user24757@example.com,Senior
C024758,53,Other,Coimbra,user24758@example.com,Middle-aged (46-60)
C024759,65,Male,Lisbon,user24759@example.com,Senior
C024760,44,Male,Lisbon,user24760@example.com,Adult (25-45)
C024761,57,Male,Faro,user24761@example.com,Middle-aged (46-60)
C024762,52,Male,Porto,user24762@example.com,Middle-aged (46-60)
C024763,32,Female,Lisbon,user24763@example.com,Adult (25-45)
C024764,68,Male,Lisbon,user24764@example.com,Senior
C024765,23,Male,Faro,user24765@example.com,Youth (16-24)
C024766,43,Other,Braga,user24766@example.com,Adult (25-45)
C024767,53,Other,Coimbra,user24767@example.com,Middle-aged (46-60)
C024768,49,Other,Porto,user24768@example.com,Middle-aged (46-60)
C024769,22,Male,Braga,user24769@example.com,Youth (16-24)
C024770,69,Other,Lisbon,user24770@example.com,Senior
C024771,32,Male,Faro,user24771@example.com,Adult (25-45)
C024772,25,Male,Faro,user24772@example.com,Adult (25-45)
C024773,28,Other,Braga,user24773@example.com,Adult (25-45)
C024774,33,Male,Coimbra,user24774@example.com,Adult (25-45)
C024775,46,Female,Coimbra,user24775@example.com,Middle-aged (46-60)
C024776,54,Male,Faro,user24776@example.com,Middle-aged (46-60)
C024777,56,Female,Coimbra,user24777@example.com,Middle-aged (46-60)
C024778,27,Female,Coimbra,user24778@example.com,Adult (25-45)
C024779,30,Male,Coimbra,user24779@example.com,Adult (25-45)
C024780,27,Other,Braga,user24780@example.com,Adult (25-45)
C024781,49,Female,Braga,user24781@example.com,Middle-aged (46-60)
C024782,24,Female,Porto,user24782@example.com,Youth (16-24)
C024783,36,Other,Braga,user24783@example.com,Adult (25-45)
C024784,63,Other,Braga,user24784@example.com,Senior
C024785,28,Male,Coimbra,user24785@example.com,Adult (25-45)
C024786,21,Female,Porto,user24786@example.com,Youth (16-24)
C024787,41,Female,Braga,user24787@example.com,Adult (25-45)
C024788,67,Other,Lisbon,user24788@example.com,Senior
C024789,37,Other,Faro,user24789@example.com,Adult (25-45)
C024790,30,Female,Lisbon,user24790@example.com,Adult (25-45)
C024791,40,Male,Lisbon,user24791@example.com,Adult (25-45)
C024792,46,Male,Faro,user24792@example.com,Middle-aged (46-60)
C024793,68,Male,Porto,user24793@example.com,Senior
C024794,23,Male,Braga,user24794@example.com,Youth (16-24)
C024795,21,Other,Coimbra,user24795@example.com,Youth (16-24)
C024796,69,Male,Porto,user24796@example.com,Senior
C024797,35,Male,Faro,user24797@example.com,Adult (25-45)
C024798,25,Other,Braga,user24798@example.com,Adult (25-45)
C024799,61,Other,Faro,user24799@example.com,Senior
C024800,23,Male,Braga,user24800@example.com,Youth (16-24)
C024801,39,Other,Faro,user24801@example.com,Adult (25-45)
C024802,49,Male,Coimbra,user24802@example.com,Middle-aged (46-60)
C024803,29,Male,Faro,user24803@example.com,Adult (25-45)
C024804,25,Male,Faro,user24804@example.com,Adult (25-45)
C024805,51,Female,Porto,user24805@example.com,Middle-aged (46-60)
C024806,19,Female,Porto,user24806@example.com,Youth (16-24)
C024807,46,Female,Faro,user24807@example.com,Middle-aged (46-60)
C024808,56,Male,Faro,user24808@example.com,Middle-aged (46-60)
C024809,52,Other,Coimbra,user24809@example.com,Middle-aged (46-60)
C024810,16,Other,Faro,user24810@example.com,Youth (16-24)
C024811,67,Other,Faro,user24811@example.com,Senior
C024812,28,Other,Faro,user24812@example.com,Adult (25-45)
C024813,48,Other,Faro,user24813@example.com,Middle-aged (46-60)
C024814,35,Male,Braga,user24814@example.com,Adult (25-45)
C024815,49,Female,Porto,user24815@example.com,Middle-aged (46-60)
C024816,42,Male,Braga,user24816@example.com,Adult (25-45)
C024817,20,Male,Coimbra,user24817@example.com,Youth (16-24)
C024818,25,Male,Coimbra,user24818@example.com,Adult (25-45)
C024819,37,Unknown,Coimbra,user24819@example.com,Adult (25-45)
C024820,47,Male,Braga,user24820@example.com,Middle-aged (46-60)
C024821,42,Unknown,Lisbon,user24821@example.com,Adult (25-45)
C024822,63,Other,Faro,user24822@example.com,Senior
C024823,62,Female,Lisbon,user24823@example.com,Senior
C024824,53,Other,Braga,user24824@example.com,Middle-aged (46-60)
C024825,53,Unknown,Porto,user24825@example.com,Middle-aged (46-60)
C024826,24,Male,Porto,user24826@example.com,Youth (16-24)
C024827,18,Female,Braga,user24827@example.com,Youth (16-24)
C024828,40,Male,Faro,user24828@example.com,Adult (25-45)
C024829,66,Female,Lisbon,user24829@example.com,Senior
C024830,57,Other,Faro,user24830@example.com,Middle-aged (46-60)
C024831,62,Male,Lisbon,user24831@example.com,Senior
C024832,56,Female,Faro,user24832@example.com,Middle-aged (46-60)
C024833,42,Other,Braga,user24833@example.com,Adult (25-45)
C024834,65,Female,Porto,Unknown,Senior
C024835,36,Male,Faro,user24835@example.com,Adult (25-45)
C024836,27,Male,Porto,user24836@example.com,Adult (25-45)
C024837,34,Female,Porto,user24837@example.com,Adult (25-45)
C024838,69,Female,Lisbon,user24838@example.com,Senior
C024839,19,Male,Lisbon,user24839@example.com,Youth (16-24)
C024840,54,Other,Porto,user24840@example.com,Middle-aged (46-60)
C024841,54,Female,Lisbon,user24841@example.com,Middle-aged (46-60)
C024842,18,Other,Coimbra,user24842@example.com,Youth (16-24)
C024843,51,Other,Coimbra,user24843@example.com,Middle-aged (46-60)
C024844,24,Male,Porto,user24844@example.com,Youth (16-24)
C024845,42,Other,Faro,user24845@example.com,Adult (25-45)
C024846,38,Male,Coimbra,user24846@example.com,Adult (25-45)
C024847,19,Male,Coimbra,user24847@example.com,Youth (16-24)
C024848,55,Other,Lisbon,user24848@example.com,Middle-aged (46-60)
C024849,61,Other,Lisbon,user24849@example.com,Senior
C024850,44,Female,Faro,user24850@example.com,Adult (25-45)
C024851,47,Other,Lisbon,user24851@example.com,Middle-aged (46-60)
C024852,45,Other,Coimbra,user24852@example.com,Adult (25-45)
